datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Surface_Level_Barometric_Pressure_pascal,Rainfall_millimeterPerHour
2020-05-02 03:20:00,0,6.749,97.59,0,98355.2,0
2020-05-02 03:30:00,0,6.732,97.504,0,98358.4,0
2020-05-02 03:40:00,0,6.667,97.575,0,98367.6,0
2020-05-02 03:50:00,0,6.519,97.378,0,98373,0
2020-05-02 04:00:00,0,6.294,97.228,0,98384.7,0
2020-05-02 04:10:00,0,5.993,97.311,0,98389.5,0
2020-05-02 04:20:00,0,5.876,97.424,0,98398.6,0
2020-05-02 04:30:00,0,5.833,97.7,0,98410.2,0
2020-05-02 04:40:00,0,5.962,97.813,0,98421,0
2020-05-02 04:50:00,0,6.001,97.579,0,98423.4,0
2020-05-02 05:00:00,0,6.021,97.718,0,98428.6,0
2020-05-02 05:10:00,0,5.897,97.391,1.014,98438.4,0
2020-05-02 05:20:00,0,5.679,97.369,4.591,98452.5,0
2020-05-02 05:30:00,0,5.753,97.802,9.261,98462.7,0
2020-05-02 05:40:00,0,5.896,97.734,14.445,98464.8,0
2020-05-02 05:50:00,0,6.002,97.665,20.228,98476.9,0
2020-05-02 06:00:00,0,6.118,97.431,29.3,98488.6,0
2020-05-02 06:10:00,0,6.162,97.226,34.493,98492.9,0
2020-05-02 06:20:00,0,6.297,97.297,43.416,98502.6,0
2020-05-02 06:30:00,0,6.61,97.218,73.599,98506.4,0
2020-05-02 06:40:00,0,7.049,96.311,67.446,98512.6,0
2020-05-02 06:50:00,0,7.403,95.321,79.672,98518.8,0
2020-05-02 07:00:00,0,7.655,93.613,76.636,98534,0
2020-05-02 07:10:00,0,7.798,93.69,88.76,98542.4,0
2020-05-02 07:20:00,0.698,7.851,93.37,99.804,98539.9,0
2020-05-02 07:30:00,0.435,8.019,90.899,112.725,98531.1,0
2020-05-02 07:40:00,1.723,8.149,91.125,149.614,98535.8,0
2020-05-02 07:50:00,2.376,8.242,92.315,129.004,98539.4,0
2020-05-02 08:00:00,2.152,8.43,90.273,171.133,98528.1,0
2020-05-02 08:10:00,5.193,8.712,86.064,133.259,98532.6,0
2020-05-02 08:20:00,1.802,8.719,88.128,120.939,98543.1,0
2020-05-02 08:30:00,2.254,8.968,89.492,149.055,98541.1,0
2020-05-02 08:40:00,1.918,9.078,90.397,134.499,98537.6,0
2020-05-02 08:50:00,1.797,9.298,89.788,261.539,98543.1,0
2020-05-02 09:00:00,2.024,9.878,85.632,363.705,98535.9,0
2020-05-02 09:10:00,4.371,10.568,79.83,529.305,98528.8,0
2020-05-02 09:20:00,6.52,10.65,77.439,314.026,98529.4,0
2020-05-02 09:30:00,5.925,10.4,77.895,472.009,98537.1,0
2020-05-02 09:40:00,5.897,11.173,74.814,616.194,98532.2,0
2020-05-02 09:50:00,8.811,11.958,68.688,717.483,98518.3,0
2020-05-02 10:00:00,7.267,12.282,66.451,370.836,98516,0
2020-05-02 10:10:00,4.139,10.965,72.283,204.322,98527.5,0
2020-05-02 10:20:00,3.567,10.825,74.458,169.806,98533.6,0
2020-05-02 10:30:00,2.651,11.12,74.826,428.823,98526.7,0
2020-05-02 10:40:00,4.145,12.409,66.166,611.13,98512.3,0
2020-05-02 10:50:00,4.626,13.908,64.098,695.753,98494.1,0
2020-05-02 11:00:00,8.887,13.808,54.999,603.166,98490.8,0
2020-05-02 11:10:00,5.546,13.901,56.514,590.114,98489.1,0
2020-05-02 11:20:00,4.375,13.788,57.201,521.596,98497.5,0
2020-05-02 11:30:00,7.98,14.93,53.603,887.839,98483.5,0
2020-05-02 11:40:00,5.222,14.992,52.203,577.771,98485.7,0
2020-05-02 11:50:00,6.532,15.415,50.275,836.555,98485.7,0
2020-05-02 12:00:00,5.91,15.307,49.675,626.733,98486.6,0
2020-05-02 12:10:00,4.572,14.704,47.911,433.996,98488.6,0
2020-05-02 12:20:00,5.521,14.624,49.461,381.536,98485.2,0
2020-05-02 12:30:00,5.819,14.102,51.631,507.515,98496.7,0
2020-05-02 12:40:00,5.524,15.742,48.758,542.086,98497.8,0
2020-05-02 12:50:00,4.611,14.705,50.743,510.854,98514.8,0
2020-05-02 13:00:00,4.451,14.851,51.527,337.842,98515,0
2020-05-02 13:10:00,5.306,15.232,49.54,478.185,98523.5,0
2020-05-02 13:20:00,4.323,14.928,51.481,478.329,98521.1,0
2020-05-02 13:30:00,3.974,15.689,46.452,500.099,98506.1,0
2020-05-02 13:40:00,4.918,15.429,44.472,397.943,98518.2,0
2020-05-02 13:50:00,6.508,15.086,47.693,329.44,98536.5,0
2020-05-02 14:00:00,4.498,14.695,50.132,206.303,98549.7,0
2020-05-02 14:10:00,6.837,13.039,58.6,67.41,98604,0
2020-05-02 14:20:00,8.692,10.841,68.161,212.102,98629.2,0
2020-05-02 14:30:00,6.578,11.736,66.26,450.814,98638.4,0
2020-05-02 14:40:00,9.083,11.198,67.399,150.953,98678.4,0
2020-05-02 14:50:00,7.474,10.161,74.297,149.516,98716.7,0
2020-05-02 15:00:00,3.407,9.886,78.731,215.841,98701.1,0
2020-05-02 15:10:00,3.111,10.505,77.97,463.156,98665.1,0
2020-05-02 15:20:00,6.122,11.748,71.118,670.884,98647.8,0
2020-05-02 15:30:00,4.09,12.434,70.111,639.921,98633.6,0
2020-05-02 15:40:00,3.05,12.659,72.065,609.576,98629.5,0
2020-05-02 15:50:00,3.635,12.978,66.805,473.613,98620.5,0
2020-05-02 16:00:00,7.043,13.098,63.627,460.379,98631.3,0
2020-05-02 16:10:00,6.235,13.298,62.312,469.535,98631.7,0
2020-05-02 16:20:00,9.951,12.779,62.052,157.955,98649.2,0
2020-05-02 16:30:00,5.111,12.107,64.398,112.13,98663.8,0
2020-05-02 16:40:00,5.414,11.985,65.581,89.511,98670.3,0
2020-05-02 16:50:00,2.323,11.864,67.872,96.267,98680.6,0
2020-05-02 17:00:00,3.828,11.583,70.26,80.238,98688,0
2020-05-02 17:10:00,3.445,11.842,68.236,120.594,98695.8,0
2020-05-02 17:20:00,3.018,11.918,70.811,67.09,98703.2,0
2020-05-02 17:30:00,2.186,11.706,73.483,72.566,98716.2,0
2020-05-02 17:40:00,4.353,11.933,67.38,54.997,98723.1,0
2020-05-02 17:50:00,4.944,11.826,67.671,73.046,98741.1,0
2020-05-02 18:00:00,2.689,11.857,68.241,58.797,98746.8,0
2020-05-02 18:10:00,1.152,11.287,73.887,34.186,98754.2,0
2020-05-02 18:20:00,3.035,10.727,73.869,16.255,98772.8,0
2020-05-02 18:30:00,1.699,10.57,73.487,14.984,98781.2,0
2020-05-02 18:40:00,0.619,9.368,82.165,11.38,98799.4,0
2020-05-02 18:50:00,1.014,8.786,83.935,10.331,98809.6,0
2020-05-02 19:00:00,2.634,8.5,84.773,6.62,98821.7,0
2020-05-02 19:10:00,2.451,8.279,84.475,4.54,98840.7,0
2020-05-02 19:20:00,2.125,7.554,87.997,1.797,98857.5,0
2020-05-02 19:30:00,2.085,7.085,89.306,0.207,98872.4,0
2020-05-02 19:40:00,0,6.789,90.071,0,98891.7,0
2020-05-02 19:50:00,0,6.432,91.293,0,98901.1,0
2020-05-02 20:00:00,0,6.196,92.174,0,98916.4,0
2020-05-02 20:10:00,0,5.855,92.995,0,98942.1,0
2020-05-02 20:20:00,3.19,5.603,93.694,0,98962.1,0
2020-05-02 20:30:00,3.246,5.389,94.405,0,98978.4,0
2020-05-02 20:40:00,2.72,5.275,94.63,0,98994.8,0
2020-05-02 20:50:00,3.84,5.115,94.763,0,99008.5,0
2020-05-02 21:00:00,3.008,4.933,94.646,0,99013.6,0
2020-05-02 21:10:00,0.612,4.688,95.2,0,99027,0
2020-05-02 21:20:00,3.187,4.499,95.541,0,99032.5,0
2020-05-02 21:30:00,3.64,4.368,95.779,0,99047.6,0
2020-05-02 21:40:00,1.102,4.243,96.02,0,99067.5,0
2020-05-02 21:50:00,0,4.077,96.076,0,99082.2,0
2020-05-02 22:00:00,0,3.964,96.304,0,99087.9,0
2020-05-02 22:10:00,0,3.827,96.243,0,99091.4,0
2020-05-02 22:20:00,0,3.656,96.399,0,99091.2,0
2020-05-02 22:30:00,0.064,3.512,96.625,0,99090.1,0
2020-05-02 22:40:00,0,3.443,96.702,0,99087.7,0
2020-05-02 22:50:00,0,3.289,96.811,0,99093.1,0
2020-05-02 23:00:00,0,3.197,96.796,0,99109.3,0
2020-05-02 23:10:00,2.093,3.046,96.897,0,99121.3,0
2020-05-02 23:20:00,0.647,3.022,97.065,0,99128.7,0
2020-05-02 23:30:00,2.75,2.866,96.904,0,99134.6,0
2020-05-02 23:40:00,2.507,2.836,97.148,0,99140,0
2020-05-02 23:50:00,3.462,2.814,97.235,0,99154.4,0
2020-05-03 00:00:00,0.765,2.762,97.129,0,99168.3,0
2020-05-03 00:10:00,1.936,2.635,97.112,0,99171,0
2020-05-03 00:20:00,3.334,2.627,97.312,0,99168.2,0
2020-05-03 00:30:00,2.728,2.601,97.25,0,99169.9,0
2020-05-03 00:40:00,2.503,2.495,97.265,0,99174.9,0
2020-05-03 00:50:00,3.115,2.422,97.236,0,99184.7,0
2020-05-03 01:00:00,2.16,2.344,97.298,0,99192.3,0
2020-05-03 01:10:00,2.379,2.301,97.337,0,99201.6,0
2020-05-03 01:20:00,0.387,2.193,97.319,0,99196.3,0
2020-05-03 01:30:00,0,2.119,97.419,0,99196.1,0
2020-05-03 01:40:00,0,2.018,97.412,0,99203.8,0
2020-05-03 01:50:00,0,1.797,97.31,0,99207.1,0
2020-05-03 02:00:00,0,1.675,97.575,0,99214.6,0
2020-05-03 02:10:00,0,1.615,97.628,0,99221.1,0
2020-05-03 02:20:00,0,1.576,97.69,0,99230.2,0
2020-05-03 02:30:00,0,1.517,97.671,0,99226.6,0
2020-05-03 02:40:00,0,1.479,97.653,0,99226,0
2020-05-03 02:50:00,0,1.48,97.742,0,99237.9,0
2020-05-03 03:00:00,0,1.573,97.862,0,99240.7,0
2020-05-03 03:10:00,0,1.86,98.083,0,99237.4,0
2020-05-03 03:20:00,2.642,2.247,98.251,0,99239.2,0
2020-05-03 03:30:00,0.452,2.445,97.652,0,99244.4,0
2020-05-03 03:40:00,0.952,2.576,97.655,0,99247.3,0
2020-05-03 03:50:00,0.158,2.656,97.346,0,99256.4,0
2020-05-03 04:00:00,0.172,2.726,97.404,0,99267.1,0
2020-05-03 04:10:00,0,2.775,97.486,0,99283.2,0
2020-05-03 04:20:00,0.94,2.983,97.845,0,99291.7,0
2020-05-03 04:30:00,2.552,3.117,97.711,0,99290.4,0
2020-05-03 04:40:00,1.138,3.372,97.88,0,99292.6,0
2020-05-03 04:50:00,1.2,3.461,97.614,0,99293.5,0
2020-05-03 05:00:00,0.436,3.448,97.22,0.222,99294.7,0
2020-05-03 05:10:00,0,3.39,97.275,1.975,99303.8,0
2020-05-03 05:20:00,0,3.254,97.315,4.316,99312.7,0
2020-05-03 05:30:00,1.299,2.984,97.242,7.214,99316.4,0
2020-05-03 05:40:00,0.885,2.893,97.675,11.48,99322.6,0
2020-05-03 05:50:00,1.398,2.831,97.615,14.413,99329.8,0
2020-05-03 06:00:00,0.773,2.853,97.893,17.407,99331.3,0
2020-05-03 06:10:00,1.185,2.902,97.883,20.06,99328.9,0
2020-05-03 06:20:00,0.665,3.011,97.942,23.376,99344.1,0
2020-05-03 06:30:00,0.909,3.04,97.633,25.954,99356.1,0
2020-05-03 06:40:00,0.183,3.133,97.804,29.16,99366.4,0
2020-05-03 06:50:00,0.321,3.248,97.809,31.899,99366,0
2020-05-03 07:00:00,0,3.391,97.788,34.474,99369.8,0
2020-05-03 07:10:00,0,3.563,97.782,41.987,99374,0
2020-05-03 07:20:00,0,3.808,97.791,46.358,99373,0
2020-05-03 07:30:00,0,4.171,98.043,55.721,99371.4,0
2020-05-03 07:40:00,0,4.744,98.075,65.566,99375.3,0
2020-05-03 07:50:00,0,5.761,98.557,71.289,99379.9,0
2020-05-03 08:00:00,0,6.972,96.567,85.481,99390,0
2020-05-03 08:10:00,2.815,7.938,92.487,102.027,99389.4,0
2020-05-03 08:20:00,3.036,8.565,90.84,139.189,99387.2,0
2020-05-03 08:30:00,1.876,9.282,87.396,157.705,99387.6,0
2020-05-03 08:40:00,2.332,9.997,82.277,195.598,99395.9,0
2020-05-03 08:50:00,6.009,11.058,73.19,248.235,99409.6,0
2020-05-03 09:00:00,5.741,11.861,69.163,373.349,99414.7,0
2020-05-03 09:10:00,4.01,12.568,66.025,401.108,99406.2,0
2020-05-03 09:20:00,5.052,13.034,64.916,401.558,99390.3,0
2020-05-03 09:30:00,4.981,13.442,63.238,414.572,99394,0
2020-05-03 09:40:00,5.396,13.825,62.321,399.592,99397.7,0
2020-05-03 09:50:00,6.039,14.239,60.539,397.565,99385.6,0
2020-05-03 10:00:00,4.803,14.292,58.943,431.615,99381.4,0
2020-05-03 10:10:00,6.183,14.668,58.496,465.707,99387,0
2020-05-03 10:20:00,2.791,14.519,56.651,360.22,99393.1,0
2020-05-03 10:30:00,7.25,14.877,53.223,594.686,99390,0
2020-05-03 10:40:00,7.752,15.548,50.97,705.925,99386.5,0
2020-05-03 10:50:00,5.522,15.701,49.733,417.614,99400.7,0
2020-05-03 11:00:00,3.414,14.868,54.544,226.314,99406.8,0
2020-05-03 11:10:00,4.127,15.082,49.186,643.082,99406.7,0
2020-05-03 11:20:00,5.142,15.743,46.058,415.702,99399.1,0
2020-05-03 11:30:00,5.064,15.444,46.543,386.57,99391.6,0
2020-05-03 11:40:00,3.61,15.796,44.855,668.296,99393.9,0
2020-05-03 11:50:00,5.395,16.777,44.276,732.69,99384.4,0
2020-05-03 12:00:00,8.599,17.172,41.587,774.244,99372.5,0
2020-05-03 12:10:00,8.717,17.676,41.094,832.752,99366,0
2020-05-03 12:20:00,8.223,17.105,41.191,628.707,99371.4,0
2020-05-03 12:30:00,8.652,17.574,41.086,871.863,99374.1,0
2020-05-03 12:40:00,8.106,17.993,40.16,934.619,99368.9,0
2020-05-03 12:50:00,6.252,17.63,41.177,364.793,99350.5,0
2020-05-03 13:00:00,6.53,16.643,44.527,372.517,99357,0
2020-05-03 13:10:00,7.555,16.566,45.525,359.409,99350.1,0
2020-05-03 13:20:00,6.861,16.308,47.36,291.623,99349.8,0
2020-05-03 13:30:00,4.364,16.279,45.587,352.688,99347.6,0
2020-05-03 13:40:00,5.746,16.904,44.696,865.209,99331.4,0
2020-05-03 13:50:00,6.236,18.547,41.529,843.502,99313.8,0
2020-05-03 14:00:00,7.459,18.433,39.52,719.272,99312.3,0
2020-05-03 14:10:00,6.393,18.438,40.326,627.739,99307.6,0
2020-05-03 14:20:00,5.725,18.454,40.514,489.208,99296,0
2020-05-03 14:30:00,6.519,17.476,44.284,347.503,99306,0
2020-05-03 14:40:00,4.432,17.085,46.02,261.991,99305.7,0
2020-05-03 14:50:00,4.685,16.694,49.456,209.953,99314,0
2020-05-03 15:00:00,5.701,16.935,47.322,350.929,99313.4,0
2020-05-03 15:10:00,2.74,17.266,45.576,365.153,99297.1,0
2020-05-03 15:20:00,4.733,17.509,43.928,321.645,99293.3,0
2020-05-03 15:30:00,3.53,17.784,45.487,408.904,99284.3,0
2020-05-03 15:40:00,3.968,18.268,43.224,386.588,99271,0
2020-05-03 15:50:00,5.284,17.9,42.997,390.284,99275.1,0
2020-05-03 16:00:00,5.1,17.853,43.096,314.271,99271.2,0
2020-05-03 16:10:00,2.934,16.513,50.195,126.656,99273.1,0
2020-05-03 16:20:00,1.123,15.872,58.287,159.12,99279.5,0
2020-05-03 16:30:00,1.153,16.441,58.733,259.076,99273.3,0
2020-05-03 16:40:00,3.859,17.119,48.086,172.31,99271,0
2020-05-03 16:50:00,3.473,16.683,53.868,193.967,99268.6,0
2020-05-03 17:00:00,5.039,16.868,44.461,191.925,99261.9,0
2020-05-03 17:10:00,1.847,16.58,58.219,162.24,99258.2,0
2020-05-03 17:20:00,2.013,16.209,58.107,120.914,99263.1,0
2020-05-03 17:30:00,0,15.51,63.025,71.047,99268.2,0
2020-05-03 17:40:00,0,15,68.14,67.181,99276.1,0
2020-05-03 17:50:00,0,14.665,68.291,56.134,99272.9,0
2020-05-03 18:00:00,0,14.542,71.416,55.451,99267.5,0
2020-05-03 18:10:00,0,14.419,70.987,54.316,99267.1,0
2020-05-03 18:20:00,0.068,14.303,72.844,58.897,99261.8,0
2020-05-03 18:30:00,0,14.041,73.367,45.25,99249.8,0
2020-05-03 18:40:00,0,13.728,75.161,40.618,99243.1,0
2020-05-03 18:50:00,0,13.395,75.137,27.837,99240.7,0
2020-05-03 19:00:00,0.953,12.799,76.148,20.389,99242.1,0
2020-05-03 19:10:00,0.277,12.177,76.004,7.699,99241.6,0
2020-05-03 19:20:00,0,11.819,77.029,5.3,99255.5,0
2020-05-03 19:30:00,0,11.605,78.709,1.333,99261.5,0
2020-05-03 19:40:00,0,11.345,79.595,0,99267.3,0
2020-05-03 19:50:00,0,11.197,80.265,0,99270.3,0
2020-05-03 20:00:00,0,10.929,82.408,0,99270.6,0
2020-05-03 20:10:00,0.49,10.832,82.972,0,99273.7,0
2020-05-03 20:20:00,0,10.782,83.155,0,99280.7,0
2020-05-03 20:30:00,0,10.762,82.977,0,99291.4,0
2020-05-03 20:40:00,0,10.543,84.392,0,99299.6,0
2020-05-03 20:50:00,0,10.362,84.51,0,99303.8,0
2020-05-03 21:00:00,0,10.278,85.272,0,99298.8,0
2020-05-03 21:10:00,0,10.068,86.291,0,99290.1,0
2020-05-03 21:20:00,0,9.929,87.158,0,99279.1,0
2020-05-03 21:30:00,0,9.854,87.033,0,99275.7,0
2020-05-03 21:40:00,0,9.78,87.349,0,99275.2,0
2020-05-03 21:50:00,0.139,9.727,87.309,0,99279.1,0
2020-05-03 22:00:00,1.106,9.69,87.054,0,99270.5,0
2020-05-03 22:10:00,0.624,9.671,87.002,0,99267.4,0
2020-05-03 22:20:00,0,9.575,87.339,0,99265.9,0
2020-05-03 22:30:00,0.851,9.423,87.875,0,99266.2,0
2020-05-03 22:40:00,2.242,9.304,88.492,0,99267,0
2020-05-03 22:50:00,1.373,9.198,88.781,0,99268.4,0
2020-05-03 23:00:00,0,9.167,87.889,0,99269.6,0
2020-05-03 23:10:00,0,9.118,88.592,0,99269.4,0
2020-05-03 23:20:00,0,8.961,89.115,0,99269.8,0
2020-05-03 23:30:00,0.408,8.78,89.438,0,99272.8,0
2020-05-03 23:40:00,0.23,8.522,90.314,0,99274.6,0
2020-05-03 23:50:00,0,8.191,90.591,0,99269.2,0
2020-05-04 00:00:00,0,7.924,91.101,0,99259.1,0
2020-05-04 00:10:00,0,7.605,91.659,0,99259.3,0
2020-05-04 00:20:00,0,7.276,92.398,0,99263.4,0
2020-05-04 00:30:00,0,6.997,92.951,0,99273.9,0
2020-05-04 00:40:00,0,6.767,93.351,0,99273,0
2020-05-04 00:50:00,0,6.56,93.438,0,99279.5,0
2020-05-04 01:00:00,0,6.347,93.838,0,99267.9,0
2020-05-04 01:10:00,0.279,6.248,94.239,0,99259.2,0
2020-05-04 01:20:00,0.071,6.304,94.021,0,99255.7,0
2020-05-04 01:30:00,0,6.411,93.8,0,99254.6,0
2020-05-04 01:40:00,1.337,6.423,93.374,0,99245,0
2020-05-04 01:50:00,0.61,6.46,93.483,0,99234.5,0
2020-05-04 02:00:00,0,6.635,93.04,0,99226.3,0
2020-05-04 02:10:00,0,6.684,92.755,0,99222.5,0
2020-05-04 02:20:00,0.508,6.686,92.241,0,99206.9,0
2020-05-04 02:30:00,0.0266666666666667,6.70666666666667,91.9733333333333,0,99194.3333333333,0
2020-05-04 02:40:00,0,6.422,92.88,0,99196.4,0
2020-05-04 02:50:00,0,6.384,92.93,0,99198,0
2020-05-04 03:00:00,0.637857142857143,6.40557142857143,92.7571428571429,0,99188.3571428571,0
2020-05-04 03:10:00,1.27571428571429,6.42714285714286,92.5842857142857,0,99178.7142857143,0
2020-05-04 03:20:00,0.0171428571428571,6.34857142857143,92.6542857142857,0,99174.4285714286,0
2020-05-04 03:30:00,0.682222222222222,6.19777777777778,93.4844444444444,0,99166.3333333333,0
2020-05-04 03:40:00,2.459,6.279,93.336,0,99156.3,0
2020-05-04 03:50:00,0.325,6.3575,92.915,0,99153,0
2020-05-04 04:00:00,1.25,6.25,93.44,0,99144,0
2020-05-04 04:10:00,2.00285714285714,6.28857142857143,94,0,99156,0
2020-05-04 04:20:00,1.374,6.404,93.256,0,99159.6,0
2020-05-04 04:30:00,0.658,6.414,93.048,0,99152.2,0
2020-05-04 04:40:00,1.701,6.409,93.226,0,99145.2,0
2020-05-04 04:50:00,2.211,6.4,93.599,0,99137,0
2020-05-04 05:00:00,0.13,6.367,93.385,0.063,99133.5,0
2020-05-04 05:10:00,0,6.308,93.822,2.185,99138.3,0
2020-05-04 05:20:00,0,6.37,93.837,7.527,99150.4,0
2020-05-04 05:30:00,0.99,6.479,93.82,14.074,99156.4,0
2020-05-04 05:40:00,2.535,6.688,93.953,21.045,99157.7,0
2020-05-04 05:50:00,2.724,7.013,93.145,24.103,99167.5,0
2020-05-04 06:00:00,2.749,7.335,92.229,26.073,99167.7,0
2020-05-04 06:10:00,2.324,7.517,91.709,25.533,99165.8,0
2020-05-04 06:20:00,2.053,7.731,91.8,42.198,99167.5,0
2020-05-04 06:30:00,3.213,8.145,90.434,55.051,99167.4,0
2020-05-04 06:40:00,0.82,8.558,89.8,58.603,99173.8,0
2020-05-04 06:50:00,0.52,8.762,89.263,48.451,99165.1,0
2020-05-04 07:00:00,0.91,8.991,88.791,75.921,99158.3,0
2020-05-04 07:10:00,0.979,9.297,88.747,79.316,99165.8,0
2020-05-04 07:20:00,0.089,9.687,88.719,93.904,99171,0
2020-05-04 07:30:00,0.391,10.098,87.813,123.294,99168.6,0
2020-05-04 07:40:00,0.044,10.764,87.234,142.924,99168.8,0
2020-05-04 07:50:00,0.02,11.33,85.41,149.928,99169.1,0
2020-05-04 08:00:00,3.835,11.812,83.224,163.565,99166.5,0
2020-05-04 08:10:00,4.696,12.133,82.037,178.295,99163.7,0
2020-05-04 08:20:00,1.484,12.589,81.602,204.168,99163.8,0
2020-05-04 08:30:00,0.601,13.247,82.032,177.133,99149.1,0
2020-05-04 08:40:00,1.771,13.899,80.067,154.466,99141.2,0
2020-05-04 08:50:00,2.137,14.156,79.857,168.258,99134.3,0
2020-05-04 09:00:00,1.951,14.525,78.013,172.308,99128,0
2020-05-04 09:10:00,1.027,14.847,77.982,191.742,99126.6,0
2020-05-04 09:20:00,2.54,15.176,75.775,222.175,99133.1,0
2020-05-04 09:30:00,2.03,15.583,75.551,212.003,99133.4,0
2020-05-04 09:40:00,1.444,15.872,75.491,200.546,99127.9,0
2020-05-04 09:50:00,1.636,16.129,76.447,208.992,99129.6,0
2020-05-04 10:00:00,3.824,16.236,73.827,192.498,99127.3,0
2020-05-04 10:10:00,2.788,16.073,74.087,188.636,99131.1,0
2020-05-04 10:20:00,2.018,16.212,74.402,195.219,99132.4,0
2020-05-04 10:30:00,2.391,16.49,73.118,231.238,99130,0
2020-05-04 10:40:00,2.786,16.747,72.137,248.886,99124.7,0
2020-05-04 10:50:00,3.223,16.864,72.141,217.325,99127.8,0
2020-05-04 11:00:00,5.56,17.094,71.144,335.805,99130,0
2020-05-04 11:10:00,4.748,17.441,70.25,338.012,99126.6,0
2020-05-04 11:20:00,4.521,18.26,67.63,535.922,99098.8,0
2020-05-04 11:30:00,4.631,18.806,64.522,326.126,99076.4,0
2020-05-04 11:40:00,3.647,18.372,66.776,297.774,99072.2,0
2020-05-04 11:50:00,4.936,18.714,64.613,460.033,99064.1,0
2020-05-04 12:00:00,3.13,19.552,62.354,592.423,99047.5,0
2020-05-04 12:10:00,5.445,19.646,60.043,318.552,99031.6,0
2020-05-04 12:20:00,3.481,18.455,64.657,160.906,99043.9,0
2020-05-04 12:30:00,2.848,18.08,66.097,105.767,99051.3,0
2020-05-04 12:40:00,2.338,17.272,71.903,29.644,99077.1,0
2020-05-04 12:50:00,1.932,15.711,80.623,50.177,99105.3,0
2020-05-04 13:00:00,3.647,15.889,81.361,361.564,99102.8,0
2020-05-04 13:10:00,3.362,17.061,75.344,448.272,99090.4,0
2020-05-04 13:20:00,4.969,18.239,70.132,543.709,99074.5,0
2020-05-04 13:30:00,4.026,18.55,68.602,342.968,99058.4,0
2020-05-04 13:40:00,4.259,18.837,67.251,356.861,99052.5,0
2020-05-04 13:50:00,3.974,18.935,66.861,312.09,99051.8,0
2020-05-04 14:00:00,4.969,18.779,66.209,174.463,99058,0
2020-05-04 14:10:00,2.892,18.327,68.944,136.309,99064.4,0
2020-05-04 14:20:00,2.258,18.195,70.912,196.194,99065.2,0
2020-05-04 14:30:00,5.798,18.619,62.959,333.934,99060.3,0
2020-05-04 14:40:00,4.505,19.363,58.565,380.135,99044.9,0
2020-05-04 14:50:00,6.625,19.32625,58.0325,226.2075,99035.875,0
2020-05-04 15:00:00,5.745,19.014,57.632,221.227,99038.4,0
2020-05-04 15:10:00,2.539,19.293,59.72,265.835,99030.5,0
2020-05-04 15:20:00,2.867,19.729,60.899,355.52,99005.5,0
2020-05-04 15:30:00,5.856,19.362,56.925,135.953,99004.5,0
2020-05-04 15:40:00,7.65,18.215,61.547,151.456,99032.1,0
2020-05-04 15:50:00,8.613,18.086,62.567,298.682,99044.3,0
2020-05-04 16:00:00,10.121,18.068,62.646,209.263,99048.1,0
2020-05-04 16:10:00,10.024,17.511,63.938,115.351,99055.2,0
2020-05-04 16:20:00,6.956,17.279,64.535,111.911,99059.5,0
2020-05-04 16:30:00,5.348,17.422,62.474,193.729,99057.8,0
2020-05-04 16:40:00,8.486,17.675,62.192,208.189,99061.8,0
2020-05-04 16:50:00,10.577,17.394,66.443,148.242,99063.9,0
2020-05-04 17:00:00,8.894,16.722,70.393,71.714,99082.2,0
2020-05-04 17:10:00,7.103,15.982,72.091,35.196,99092.5,0
2020-05-04 17:20:00,5.81,15.716,72.545,39.026,99095.3,0
2020-05-04 17:30:00,7.315,15.779,71.002,104.349,99096.4,0
2020-05-04 17:40:00,6.609,15.79,69.191,103.62,99098.4,0
2020-05-04 17:50:00,5.75,15.757,70.409,73.293,99098,0
2020-05-04 18:00:00,6.146,15.39,70.912,63.36,99102.2,0
2020-05-04 18:10:00,6.866,15.156,70.568,68.337,99103.6,0
2020-05-04 18:20:00,5.623,15.043,70.048,52.257,99107.8,0
2020-05-04 18:30:00,4.731,14.632,70.98,37.778,99120.5,0
2020-05-04 18:40:00,3.544,14.447,71.896,30.071,99134.5,0
2020-05-04 18:50:00,4.555,14.389,72.515,21.564,99152.4,0
2020-05-04 19:00:00,9.148,14.084,74.728,13.796,99171.9,0
2020-05-04 19:10:00,7.501,13.696,75.851,12.426,99173.2,0
2020-05-04 19:20:00,6.228,13.529,76.413,7.141,99182.1,0
2020-05-04 19:30:00,7.659,13.336,76.956,4.248,99190.6,0
2020-05-04 19:40:00,5.785,13.151,77.233,0.566,99205.3,0
2020-05-04 19:50:00,8.255,12.947,77.346,0,99219.1,0
2020-05-04 20:00:00,5.536,12.746,77.402,0,99231.2,0
2020-05-04 20:10:00,7.555,12.608,77.061,0,99236.4,0
2020-05-04 20:20:00,5.897,12.437,77.522,0,99243.7,0
2020-05-04 20:30:00,5.86,12.269,77.191,0,99256.3,0
2020-05-04 20:40:00,3.375,12.017,77.287,0,99272.2,0
2020-05-04 20:50:00,4.837,11.793,77.006,0,99284.5,0
2020-05-04 21:00:00,1.757,11.518,78.257,0,99298.5,0
2020-05-04 21:10:00,0.337,10.979,81.554,0,99313.6,0
2020-05-04 21:20:00,0.891,10.107,86.292,0,99329.7,0
2020-05-04 21:30:00,1.104,9.658,87.142,0,99341.8,0
